,l,k,m,ic.cohort.biomass.gm
13182,742,QuerRubr,140,1210.111639
13183,742,QuerRubr,40,231.3647113
13184,742,AcerSacc,70,494.4324588
13185,742,AcerSacc,40,153.1189197
13186,742,AcerSacc,20,13.49065372
13187,742,AcerSacc,80,337.266343
13188,742,AcerRubr,40,247.5534957
13189,742,AcerRubr,30,70.15139933
13190,742,PrunSero,50,96.45817409
13191,742,LiriTuli,70,447.8897034
13192,742,LiriTuli,60,244.855365
13193,742,LiriTuli,150,1240.465609
13194,742,LiriTuli,90,174.029433
13195,742,NyssSylv,20,37.09929773
13196,742,AmelArbo,30,114.6705566
13197,742,MagnAcum,70,337.266343
13198,743,PinuStro,40,533.5553546
13199,743,PinuStro,30,682.6270781
13200,743,PinuStro,20,18.21238252
13201,743,PrunSero,30,101.8544356
13202,743,PrunSero,40,125.4630796
13203,744,TiliAmer,30,33.05210161
13204,744,QuerPrin,60,101.8544356
13205,744,QuerPrin,20,47.21728801
13206,744,QuerPrin,40,363.5731177
13207,744,LiriTuli,40,86.3401838
13208,744,LiriTuli,30,308.2614375
13209,744,LiriTuli,150,822.2553441
13210,744,PinuStro,30,29.67943818
13211,744,PinuStro,40,64.08060516
13212,744,NyssSylv,20,78.92032425
13213,744,BetuLent,40,265.7658782
13214,744,AmelArbo,30,244.855365
13215,744,OxydArbo,40,150.420789
13216,744,OxydArbo,20,44.51915727
13217,744,AcerRubr,40,113.3214912
13218,744,AcerRubr,30,99.15630483
13219,745,LiriTuli,30,26.98130744
13220,745,LiriTuli,40,13.49065372
13221,745,LiriTuli,20,13.49065372
13222,745,OxydArbo,20,13.49065372
13223,745,OxydArbo,40,41.82102653
13224,745,OxydArbo,30,55.98621293
13225,745,CaryAlba,50,118.04322
13226,745,CaryAlba,60,155.8170504
13227,745,QuerPrin,130,1452.943405
13228,745,QuerPrin,80,915.3408548
13229,745,QuerPrin,50,385.1581637
13230,745,QuerPrin,70,921.411649
13231,745,QuerPrin,40,96.45817409
13232,745,QuerPrin,120,663.7401629
13233,745,NyssSylv,30,43.84462458
13234,745,NyssSylv,50,447.8897034
13235,745,AcerRubr,40,82.29298768
13236,745,AcerRubr,20,26.98130744
13237,745,AcerRubr,50,115.3450893
13238,745,PinuStro,40,100.5053702
13239,745,PinuStro,50,101.1799029
13240,745,PinuStro,60,111.9724259
13241,745,QuerCocc,50,229.3411132
13242,745,MagnMacr,40,39.79742847
13243,745,BetuLent,30,13.49065372
13244,745,CornFlor,20,37.09929773
13245,746,LiriTuli,40,805.392027
13246,746,LiriTuli,30,549.744139
13247,746,LiriTuli,10,26.98130744
13248,746,LiriTuli,50,312.9831663
13249,746,LiriTuli,20,69.47686665
13250,746,MagnMacr,30,41.82102653
13251,746,MagnMacr,20,93.76004334
13252,746,MagnMacr,10,13.49065372
13253,746,CaryGlab,70,519.3901682
13254,746,QuerRubr,20,53.96261487
13255,746,QuerRubr,30,232.7137766
13256,746,QuerRubr,40,360.2004543
13257,746,AcerRubr,30,45.19368996
13258,746,OxydArbo,20,165.9350407
13259,746,CaryAlba,40,157.8406485
13260,746,CornFlor,20,68.80233396
13261,746,FaguGran,40,255.647888
13262,746,FaguGran,20,13.49065372
13263,746,NyssSylv,10,13.49065372
13264,746,SassAlid,30,150.420789
13265,747,QuerPrin,50,296.1198491
13266,747,QuerPrin,60,219.2231229
13267,747,QuerPrin,40,247.5534957
13268,747,CaryAlba,70,210.454198
13269,747,CaryOvat,60,197.638077
13270,747,CaryOvat,40,48.56635339
13271,747,PinuStro,20,26.98130744
13272,747,PinuStro,50,118.7177527
13273,747,AcerRubr,50,156.4915831
13274,747,QuerAlba,40,119.3922854
13275,747,LiriTuli,50,80.94392231
13276,748,MagnMacr,20,152.444387
13277,748,OxydArbo,20,175.3784983
13278,748,QuerCocc,30,330.5210161
13279,748,AcerRubr,30,535.5789526
13280,748,AcerRubr,20,67.45326859
13281,748,AcerRubr,50,376.3892387
13282,748,PinuVirg,30,177.4020964
13283,748,PinuVirg,20,68.12780128
13284,748,PinuStro,20,55.31168024
13285,748,CornFlor,20,13.49065372
13286,748,LiriTuli,40,311.6341009
13287,748,LiriTuli,50,419.5593306
13288,748,LiriTuli,30,84.99111842
13289,748,LiriTuli,20,49.91541876
13290,748,CaryAlba,60,1040.129402
13291,748,CaryAlba,40,329.8464834
13292,748,CaryAlba,30,37.09929773
13293,748,PrunSero,30,186.845554
13294,748,BetuLent,40,654.2967053
13295,748,NyssSylv,20,54.63714756
13296,748,QuerRubr,20,109.2742951
13297,749,CaryGlab,70,918.0389855
13298,749,CaryGlab,40,151.7698543
13299,749,CaryGlab,30,15.51425178
13300,749,AcerRubr,20,36.42476504
13301,749,RobiPseu,30,20.91051326
13302,749,RobiPseu,40,113.3214912
13303,749,LiriTuli,40,1284.310234
13304,749,LiriTuli,30,406.0686769
13305,749,LiriTuli,20,53.96261487
13306,749,LiriTuli,50,1409.098781
13307,749,PrunSero,20,51.93901682
13308,749,PrunSero,50,260.3696168
13309,749,FraxAmer,10,26.98130744
13310,750,PinuVirg,30,66.10420322
13311,750,PinuVirg,20,13.49065372
13312,750,PinuVirg,40,52.6135495
13313,750,PinuEnch,30,29.67943818
13314,750,OxydArbo,20,13.49065372
13315,751,PinuStro,20,429.6773209
13316,751,PinuStro,30,4030.332798
13317,751,AcerRubr,20,66.77873591
13318,751,AcerRubr,10,13.49065372
13319,751,LiriTuli,20,300.8415779
13320,751,PrunSero,20,39.79742847
13321,751,PinuVirg,20,30.35397087
13322,752,PinuStro,40,186.845554
13323,752,PinuStro,30,91.0619126
13324,752,PinuStro,60,151.7698543
13325,752,OxydArbo,30,13.49065372
13326,752,OxydArbo,10,13.49065372
13327,752,NyssSylv,30,91.0619126
13328,752,NyssSylv,10,76.89672619
13329,752,PinuVirg,30,40.47196115
13330,752,PinuVirg,70,29.67943818
13331,752,AcerRubr,40,74.87312814
13332,752,PinuEnch,170,306.2378394
13333,752,QuerPrin,50,239.4591035
13334,753,OxydArbo,30,231.3647113
13335,753,OxydArbo,20,277.2329339
13336,753,LiriTuli,40,2096.447588
13337,753,LiriTuli,20,335.2427449
13338,753,LiriTuli,30,1201.342714
13339,753,LiriTuli,50,725.79717
13340,753,PinuStro,40,808.7646904
13341,753,CaryAlba,20,13.49065372
13342,753,CaryAlba,50,261.7186821
13343,753,PinuVirg,20,64.75513785
13344,753,PinuVirg,40,397.9742847
13345,753,CornFlor,10,15.51425178
13346,753,CornFlor,20,13.49065372
13347,753,CaryGlab,50,505.2249817
13348,753,CaryGlab,40,359.5259216
13349,753,AcerRubr,40,364.2476504
13350,753,AcerRubr,30,215.8504595
13351,753,AcerRubr,20,178.0766291
13352,753,AcerRubr,10,13.49065372
13353,753,QuerPrin,30,391.9034905
13354,753,PinuEnch,30,978.7469273
13355,753,PinuTaed,20,57.3352783
13356,754,PinuTaed,50,135.5810699
13357,754,PinuTaed,110,1044.176598
13358,754,PinuTaed,30,42.49555921
13359,754,PinuTaed,70,181.4492925
13360,754,PinuTaed,100,95.10910871
13361,754,PinuTaed,40,113.3214912
13362,754,PinuTaed,90,313.6576989
13363,754,PinuTaed,60,53.96261487
13364,754,AcerRubr,60,139.628266
13365,754,AcerRubr,30,13.49065372
13366,754,AcerRubr,20,13.49065372
13367,754,AcerRubr,40,13.49065372
13368,754,AcerRubr,50,87.01471648
13369,754,PinuVirg,40,34.40116698
13370,754,PinuVirg,50,14.83971909
13371,754,QuerAlba,40,147.7226582
13372,754,QuerAlba,50,47.21728801
13373,754,PinuEnch,60,145.0245275
13374,754,PinuEnch,50,49.24088607
13375,754,LiquStyr,30,13.49065372
13376,754,LiquStyr,60,41.14649384
13377,754,LiquStyr,20,13.49065372
13378,754,CaryAlba,30,26.98130744
13379,754,QuerStel,40,49.91541876
13380,754,QuerStel,20,13.49065372
13381,754,PrunSero,20,13.49065372
13382,754,PrunSero,40,13.49065372
13383,754,QuerVelu,30,13.49065372
13384,754,QuerFalc,50,100.5053702
13385,755,LiriTuli,40,39.79742847
13386,755,BetuLent,30,109.9488278
13387,755,OxydArbo,20,29.67943818
13388,755,OxydArbo,30,151.0953216
13389,755,AmelArbo,30,236.7609728
13390,755,AcerRubr,30,151.7698543
13391,755,AcerRubr,40,652.2731073
13392,755,AcerRubr,50,604.3812866
13393,755,QuerPrin,30,43.84462458
13394,755,QuerPrin,40,81.618455
13395,755,QuerCocc,40,221.246721
13396,755,QuerCocc,30,141.651864
13397,755,QuerCocc,50,463.4039552
13398,755,PinuStro,40,20.23598058
13399,755,PinuStro,50,200.3362077
13400,756,NyssSylv,160,521.4137662
13401,756,NyssSylv,20,18.21238252
13402,756,PinuStro,30,26.98130744
13403,756,PinuEnch,80,227.3175152
13404,756,QuerStel,90,494.4324588
13405,756,QuerPrin,40,136.2556026
13406,756,QuerPrin,70,164.5859754
13407,756,QuerPrin,130,1340.296447
13408,756,QuerPrin,100,291.3981203
13409,756,QuerPrin,50,89.71284723
13410,756,OxydArbo,30,136.2556026
13411,756,OxydArbo,40,180.7747598
13412,756,OxydArbo,20,40.47196115
13413,756,AcerRubr,60,183.4728906
13414,756,AcerRubr,110,155.1425178
13415,756,AcerRubr,50,139.628266
13416,756,AcerRubr,80,408.7668077
13417,756,AcerRubr,70,671.8345552
13418,756,QuerAlba,130,524.111897
13419,756,PinuVirg,60,122.0904161
13420,756,QuerCocc,130,518.0411028
13421,757,AcerRubr,50,137.6046679
13422,757,AcerRubr,20,13.49065372
13423,757,LiriTuli,40,278.5819993
13424,757,LiriTuli,50,428.3282556
13425,757,QuerPrin,40,393.2525559
13426,757,QuerPrin,70,850.5857169
13427,757,QuerPrin,30,180.1002271
13428,757,QuerPrin,50,1032.035009
13429,757,QuerPrin,60,1573.010224
13430,757,QuerPrin,20,45.86822264
13431,757,CornFlor,20,51.26448413
13432,757,CornFlor,10,13.49065372
13433,757,OxydArbo,30,51.93901682
13434,757,OxydArbo,20,47.8918207
13435,757,CaryGlab,60,366.2712484
13436,757,BetuAlle,40,159.8642466
13437,757,QuerVelu,40,74.87312814
13438,758,TsugCana,30,61.38247442
13439,758,TsugCana,20,13.49065372
13440,758,PinuTaed,40,244.1808323
13441,758,FraxPenn,20,13.49065372
13442,758,AcerRubr,20,26.98130744
13443,758,AcerRubr,10,13.49065372
13444,758,AcerRubr,30,70.15139933
13445,758,AcerRubr,40,52.6135495
13446,758,PinuVirg,40,1411.122379
13447,758,PinuVirg,30,760.8728697
13448,758,PinuVirg,50,337.266343
13449,758,LiriTuli,50,89.03831454
13450,758,CaryGlab,60,452.6114322
13451,758,CaryGlab,20,13.49065372
13452,758,CaryGlab,30,35.75023235
13453,758,CaryGlab,70,474.1964782
13454,758,QuerAlba,20,79.59485694
13455,758,QuerAlba,30,82.29298768
13456,758,OxydArbo,20,128.835743
13457,758,CaryAlba,20,13.49065372
13458,758,CaryAlba,40,78.92032425
13459,758,CaryAlba,60,214.5013941
13460,758,QuerPrin,20,78.24579157
13461,758,NyssSylv,10,13.49065372
13462,758,BetuAlle,30,310.9595682
13463,758,SassAlid,10,13.49065372
13464,758,PinuStro,30,33.05210161
13465,759,PinuTaed,50,241.4827016
13466,759,PinuTaed,70,39.79742847
13467,759,PinuTaed,30,51.26448413
13468,759,PinuTaed,40,64.08060516
13469,759,PinuTaed,150,91.0619126
13470,759,CornFlor,20,36.42476504
13471,759,LiriTuli,80,319.7284931
13472,759,LiriTuli,40,33.05210161
13473,759,OxydArbo,60,131.5338738
13474,759,PrunSero,60,216.5249922
13475,760,OxydArbo,30,271.8366724
13476,760,OxydArbo,20,68.12780128
13477,760,QuerAlba,20,13.49065372
13478,760,QuerAlba,140,869.4726321
13479,760,LiriTuli,80,297.4689145
13480,760,QuerFalc,50,213.8268614
13481,760,QuerFalc,140,1861.710213
13482,760,CaryGlab,70,1121.747857
13483,760,CaryGlab,40,98.48177214
13484,760,CaryAlba,70,596.2868943
13485,760,CaryAlba,60,378.4128368
13486,760,PrunSero,50,91.73644528
13487,760,QuerStel,60,1463.061396
13488,760,QuerStel,90,537.6025507
13489,760,QuerStel,30,94.43457603
13490,760,PinuTaed,30,68.12780128
13491,760,AcerRubr,30,37.77383041
13492,760,NyssSylv,10,13.49065372
13493,760,QuerVelu,110,749.405814
13494,761,OxydArbo,20,13.49065372
13495,761,OxydArbo,30,64.08060516
13496,761,AcerRubr,50,908.5955279
13497,761,AcerRubr,30,161.2133119
13498,761,LiriTuli,60,198.9871423
13499,761,LiriTuli,40,107.9252297
13500,761,LiriTuli,30,132.2084064
13501,761,LiriTuli,150,2226.632396
13502,761,LiriTuli,50,255.647888
13503,761,QuerAlba,80,1168.965145
13504,761,QuerCocc,40,124.7885469
13505,761,QuerFalc,80,978.0723946
13506,761,QuerFalc,60,422.9319941
13507,761,QuerFalc,40,140.9773314
13508,761,CaryAlba,50,247.5534957
13509,761,PinuVirg,50,472.1728801
13510,762,LiquStyr,10,13.49065372
13511,762,LiquStyr,50,260.3696168
13512,762,LiquStyr,40,476.2200763
13513,762,LiriTuli,30,180.1002271
13514,762,AcerRubr,30,522.0882989
13515,762,AcerRubr,10,53.96261487
13516,762,AcerRubr,20,119.3922854
13517,762,AcerRubr,40,186.845554
13518,762,PinuVirg,20,43.84462458
13519,762,CaryAlba,50,354.8041928
13520,762,IlexOpac,10,32.37756892
13521,762,QuerPrin,40,712.3065163
13522,762,QuerAlba,20,76.89672619
13523,762,NyssSylv,10,13.49065372
13524,762,QuerRubr,30,275.2093359
13525,763,LiriTuli,60,127.4866776
13526,763,LiriTuli,40,191.5672828
13527,763,LiriTuli,10,26.98130744
13528,763,LiriTuli,70,414.8376018
13529,763,PinuTaed,40,99.83083751
13530,763,PinuVirg,20,175.3784983
13531,763,PinuVirg,100,524.111897
13532,763,PinuVirg,90,1920.394557
13533,763,PinuVirg,10,13.49065372
13534,763,PinuVirg,30,53.28808219
13535,763,LiquStyr,30,85.66565111
13536,763,OxydArbo,30,234.062842
13537,763,AcerRubr,20,26.98130744
13538,763,AcerRubr,40,64.75513785
13539,763,AcerRubr,50,248.2280284
13540,763,QuerFalc,10,13.49065372
13541,763,CornFlor,20,44.51915727
13542,763,FaguGran,10,13.49065372
13543,764,OxydArbo,20,43.84462458
13544,764,PinuTaed,70,546.3714756
13545,764,PinuTaed,30,463.4039552
13546,764,PinuTaed,40,242.8317669
13547,764,PinuTaed,20,25.63224206
13548,764,PinuTaed,120,1980.427966
13549,764,PrunSero,40,22.25957864
13550,764,QuerPrin,90,410.7904057
13551,764,CornFlor,20,43.1700919
13552,764,NyssSylv,20,33.7266343
13553,764,PinuVirg,20,23.60864401
13554,765,QuerPrin,50,404.7196115
13555,765,QuerPrin,40,356.1532582
13556,765,QuerStel,40,234.7373747
13557,765,QuerStel,30,70.82593202
13558,765,QuerStel,50,252.9497572
13559,765,PinuTaed,50,660.3674995
13560,765,PinuTaed,40,754.8020755
13561,765,PinuTaed,30,97.80723946
13562,765,PinuTaed,20,28.33037281
13563,765,CornFlor,20,80.26938962
13564,765,QuerFalc,40,188.8691521
13565,765,QuerFalc,30,93.76004334
13566,765,NyssSylv,20,40.47196115
13567,765,PinuEnch,50,221.246721
13568,765,QuerCocc,60,279.256532
13569,765,QuerAlba,80,440.4698439
13570,765,CaryGlab,50,64.75513785
13571,766,AcerRubr,20,16.18878446
13572,766,AcerRubr,30,108.5997624
13573,766,AcerRubr,40,1483.297376
13574,766,CornFlor,10,13.49065372
13575,766,CornFlor,20,35.07569967
13576,767,QuerCocc,10,53.96261487
13577,767,NyssSylv,20,42.49555921
13578,767,AcerRubr,20,13.49065372
13579,767,PinuStro,40,456.6586284
13580,767,PinuStro,30,242.1572342
13581,767,PinuStro,20,13.49065372
13582,767,PinuVirg,20,13.49065372
13583,767,LiriTuli,10,53.96261487
13584,767,LiriTuli,30,93.76004334
13585,767,LiriTuli,20,13.49065372
13586,767,QuerVelu,10,13.49065372
13587,767,OxydArbo,20,87.01471648
13588,767,QuerStel,10,13.49065372
13589,767,PinuEnch,20,13.49065372
13590,767,QuerAlba,20,54.63714756
13591,768,AcerRubr,40,81.618455
13592,768,AcerRubr,60,389.8798925
13593,768,AcerRubr,10,13.49065372
13594,768,AcerRubr,20,13.49065372
13595,768,QuerAlba,40,290.0490549
13596,768,QuerAlba,20,41.14649384
13597,768,QuerAlba,60,703.5375914
13598,768,QuerAlba,30,491.0597953
13599,768,QuerAlba,100,1369.975885
13600,768,QuerAlba,50,327.1483527
13601,768,BetuLent,50,159.8642466
13602,768,QuerVelu,40,499.8287203
13603,768,NyssSylv,30,145.0245275
13604,768,FraxPenn,30,62.73153979
13605,768,CornFlor,20,13.49065372
13606,768,CornFlor,10,13.49065372
13607,768,LiriTuli,150,1538.609057
13608,768,LiriTuli,20,26.98130744
13609,768,LiriTuli,30,117.3686873
13610,768,CaryAlba,60,510.6212432
13611,768,CaryAlba,30,13.49065372
13612,768,OxydArbo,30,201.0107404
13613,768,OxydArbo,20,13.49065372
13614,768,PinuStro,40,345.3607352
13615,768,RobiPseu,40,196.9635443
13616,768,IlexOpac,20,59.35887636
13617,768,QuerFalc,40,155.8170504
13618,769,LiriTuli,20,31.02850355
13619,769,LiriTuli,40,424.9555921
13620,769,LiriTuli,10,13.49065372
13621,769,LiriTuli,30,83.64205305
13622,769,LiriTuli,50,407.4177423
13623,769,PinuTaed,40,638.1079209
13624,769,PinuTaed,30,599.6595578
13625,769,PinuTaed,20,26.98130744
13626,769,PinuTaed,120,1935.908809
13627,769,QuerAlba,20,122.7649488
13628,769,QuerAlba,30,180.1002271
13629,769,AcerRubr,20,54.63714756
13630,769,CaryGlab,60,689.372405
13631,769,PrunSero,50,105.9016317
13632,770,OxydArbo,30,569.3055869
13633,770,OxydArbo,20,458.0076937
13634,770,AcerRubr,20,72.84953008
13635,770,AcerRubr,30,43.1700919
13636,770,BetuLent,20,468.125684
13637,770,BetuLent,30,103.8780336
13638,770,CaryAlba,40,285.3273261
13639,770,CaryAlba,50,257.671486
13640,770,AmelArbo,20,60.03340905
13641,770,AmelArbo,30,142.3263967
13642,770,QuerPrin,30,877.5670244
13643,770,QuerPrin,20,51.93901682
13644,770,QuerVelu,20,58.00981099
13645,770,QuerVelu,30,312.3086336
13646,770,QuerVelu,40,835.0714652
13647,770,CaryGlab,40,127.4866776
13648,770,CaryGlab,50,180.1002271
13649,770,QuerAlba,30,516.6920374
13650,771,AmelArbo,50,143.0009294
13651,771,PinuStro,40,51.93901682
13652,771,PinuStro,20,13.49065372
13653,771,PinuStro,30,14.1651864
13654,771,CaryAlba,70,227.9920478
13655,771,QuerAlba,80,275.2093359
13656,771,QuerAlba,130,405.3941442
13657,771,QuerAlba,60,306.2378394
13658,771,QuerAlba,30,13.49065372
13659,771,QuerAlba,70,481.6163377
13660,771,QuerCocc,40,53.28808219
13661,771,QuerCocc,30,211.8032634
13662,771,QuerCocc,80,739.9623564
13663,771,QuerCocc,130,367.6203138
13664,771,TsugCana,60,45.19368996
13665,771,AcerRubr,60,74.19859545
13666,771,AcerRubr,50,307.5869048
13667,771,AcerRubr,40,130.8593411
13668,771,AcerRubr,30,22.25957864
13669,771,AcerRubr,20,13.49065372
13670,771,OxydArbo,20,13.49065372
13671,771,OxydArbo,50,220.5721883
13672,771,CaryGlab,60,116.6941547
13673,771,CaryGlab,90,559.8621293
13674,771,CaryGlab,50,87.68924917
13675,771,QuerPrin,50,108.5997624
13676,771,QuerPrin,70,488.3616646
13677,771,QuerVelu,130,267.7894763
13678,771,NyssSylv,70,634.7352574
13679,771,NyssSylv,80,280.6055973
13680,772,PinuVirg,40,845.1894554
13681,772,PinuVirg,30,182.1238252
13682,772,QuerAlba,20,49.24088607
13683,772,QuerAlba,80,1077.228699
13684,772,QuerAlba,70,1671.491996
13685,772,OxydArbo,30,289.3745223
13686,772,LiriTuli,20,13.49065372
13687,772,LiriTuli,30,80.94392231
13688,772,LiriTuli,10,13.49065372
13689,772,NyssSylv,20,51.26448413
13690,772,NyssSylv,30,88.36378185
13691,772,AcerRubr,40,236.0864401
13692,772,AcerRubr,30,98.48177214
13693,772,AcerRubr,10,13.49065372
13694,772,CornFlor,20,13.49065372
13695,772,PinuStro,30,60.03340905
13696,772,QuerVelu,50,297.4689145
13697,772,PinuRigi,40,147.0481255
13698,772,QuerCocc,40,387.8562944
13699,773,LiriTuli,100,720.4009086
13700,773,LiriTuli,120,329.1719507
13701,773,LiriTuli,40,211.1287307
13702,773,LiriTuli,90,354.1296601
13703,773,LiriTuli,30,328.497418
13704,773,LiriTuli,50,94.43457603
13705,773,LiriTuli,80,97.80723946
13706,773,LiriTuli,20,13.49065372
13707,773,AcerRubr,20,13.49065372
13708,773,AcerRubr,60,670.4854898
13709,773,AcerRubr,40,103.2035009
13710,773,AcerRubr,30,41.14649384
13711,773,OxydArbo,30,95.7836414
13712,773,OxydArbo,40,506.5740471
13713,773,OxydArbo,20,58.68434367
13714,773,QuerPrin,40,370.9929773
13715,773,QuerPrin,50,145.6990602
13716,773,QuerPrin,100,1065.761644
13717,773,QuerAlba,50,168.6331715
13718,773,QuerAlba,90,622.5936691
13719,773,QuerVelu,70,628.6644633
13720,773,QuerVelu,50,359.5259216
13721,773,CaryGlab,70,176.053031
13722,773,CaryGlab,40,67.45326859
13723,773,NyssSylv,30,149.0717236
13724,773,PinuStro,20,13.49065372
13725,773,QuerRubr,60,221.9212537
13726,774,OxydArbo,40,152.444387
13727,774,OxydArbo,20,80.94392231
13728,774,OxydArbo,30,192.9163482
13729,774,OxydArbo,50,116.6941547
13730,774,QuerVelu,40,288.6999896
13731,774,QuerVelu,80,108.5997624
13732,774,QuerVelu,150,291.3981203
13733,774,QuerVelu,70,64.08060516
13734,774,AcerRubr,40,71.50046471
13735,774,AcerRubr,30,13.49065372
13736,774,QuerCocc,40,62.0570071
13737,774,QuerCocc,130,843.8403901
13738,774,QuerPrin,80,132.8829391
13739,774,QuerPrin,40,154.4679851
13740,774,QuerPrin,120,508.5976452
13741,774,QuerPrin,110,576.0509138
13742,774,PinuStro,40,38.4483631
13743,774,PinuStro,30,34.40116698
13744,774,PinuStro,50,99.15630483
13745,774,NyssSylv,30,106.5761644
13746,774,NyssSylv,10,13.49065372
13747,774,PinuVirg,90,175.3784983
13748,774,QuerStel,90,530.1826911
13749,774,QuerAlba,30,61.38247442
13750,774,QuerAlba,60,102.5289683
13751,774,QuerAlba,80,385.1581637
13752,774,PinuEnch,80,344.6862025
13753,775,PinuStro,20,192.9163482
13754,775,PinuStro,30,1693.751574
13755,775,PinuStro,40,758.174739
13756,775,PinuStro,10,13.49065372
13757,775,AcerRubr,10,40.47196115
13758,775,AcerRubr,20,432.3754517
13759,775,AcerRubr,30,263.0677475
13760,775,QuerAlba,20,168.6331715
13761,775,LiriTuli,20,306.2378394
13762,775,LiriTuli,10,13.49065372
13763,775,QuerCocc,20,242.8317669
13764,775,QuerPrin,20,483.6399358
13765,775,BetuLent,20,76.89672619
13766,775,OxydArbo,20,29.00490549
13767,776,QuerCocc,80,476.8946089
13768,776,QuerCocc,90,764.9200658
13769,776,CaryGlab,90,1057.667252
13770,776,CaryGlab,60,188.1946194
13771,776,CaryGlab,50,230.0156459
13772,776,CaryGlab,70,663.0656302
13773,776,QuerAlba,50,1429.334761
13774,776,QuerAlba,40,159.1897139
13775,776,QuerAlba,30,107.2506971
13776,776,LiriTuli,30,55.98621293
13777,776,LiriTuli,40,135.5810699
13778,776,LiriTuli,150,497.8051222
13779,776,LiriTuli,130,644.8532477
13780,776,LiriTuli,60,144.3499948
13781,776,AcerRubr,40,375.0401734
13782,776,AcerRubr,30,61.38247442
13783,776,AcerRubr,60,1042.827532
13784,776,AcerRubr,50,596.2868943
13785,776,HaleDipt,10,13.49065372
13786,776,QuerRubr,70,380.4364349
13787,776,QuerRubr,60,449.2387688
13788,776,QuerPrin,60,356.1532582
13789,776,OxydArbo,30,193.5908809
13790,776,OxydArbo,20,27.65584012
13791,776,MagnMacr,40,118.04322
13792,776,RobiPseu,20,41.82102653
13793,776,RobiPseu,40,122.7649488
13794,776,AmelArbo,30,88.36378185
13795,776,FraxAmer,40,62.73153979
13796,776,NyssSylv,20,62.0570071
13797,776,TiliAmhe,50,202.3598058
13798,777,LiriTuli,70,163.9114427
